time,seconds_elapsed,z,y,x
1742324451326200000,29.002199951171875,0.0781260267317295,-0.06941022083461285,-0.1124488598331809
1742324451336185000,29.01218505859375,0.07585457466840743,-0.06010609365552663,-0.08414338732510805
1742324451346168000,29.02216796875,0.07982172473371028,-0.04106178596764803,-0.05039046306610107
1742324451356153000,29.032153076171873,0.05723989056944847,-0.0016276012018322944,-0.031492870372533795
1742324451366137900,29.042137939453124,0.026360183659195898,0.046370413769781585,-0.007216214989125728
1742324451376122000,29.0521220703125,-0.08598433901667595,0.08774608799219132,0.0017415829703211784
1742324451386107000,29.06210693359375,-0.2522889999389648,0.14342121346294878,0.0023246435552835465
1742324451396092000,29.072091796875,-0.41795185582637784,0.23047698110342024,-0.04036795848459005
1742324451406076000,29.082075927734376,-0.5911152966022492,0.28415450301617384,-0.08724427594989538
1742324451416061000,29.09206103515625,-0.7163736613869667,0.36116613876521586,-0.11696867534518242
1742324451426046000,29.1020458984375,-0.8034422885090112,0.4190019494011998,-0.19952011730372904
1742324451436030000,29.112030029296875,-0.9482534950256347,0.46701954585611816,-0.2955208234220743
1742324451446015000,29.122014892578125,-1.1336556551277637,0.5184843601554632,-0.39408465802669523
1742324451455999700,29.131999755859376,-1.1900678627014158,0.47387043466418977,-0.34749154141694305
1742324451465983700,29.141983642578126,-1.18426005320549,0.5240028313159942,-0.25749270606189967
1742324451475968800,29.15196875,-1.040895538365841,0.5002671509414911,-0.19731851560622451
1742324451485952800,29.161952880859374,-0.9182821351319551,0.3882522986114025,-0.23846534950882195
1742324451495937800,29.171937744140624,-0.5565034174263477,0.540773348852992,-0.5264139841109514
1742324451505923000,29.181923095703127,-0.23610651142299174,0.642313568919897,-0.5295303625658154
1742324451515907000,29.191906982421877,0.0474830511868,0.6959507588222622,-0.2543131992429495
1742324451525892000,29.20189208984375,0.291981543380022,0.743850281855464,-0.088759356687963
1742324451535876900,29.211876953125,0.36791093685030934,0.7253104165583849,-0.022358839063346386
1742324451545861000,29.221861083984376,0.3831540986895561,0.7208394086241722,0.04341828596591949
1742324451555846000,29.231845947265626,0.3523907116353512,0.6280275616750121,0.153419168125093
1742324451565831000,29.241830810546876,0.1946124715179205,0.5453916563034057,0.22751345512270926
1742324451575815000,29.25181494140625,0.03658405603170395,0.5145560807958245,0.2912736873716116
1742324451585800000,29.261800048828125,-0.03565992692410946,0.39333383965939284,0.3398106315255165
1742324451595785000,29.271784912109375,0.020555881294608114,0.11610884364545344,0.16757745733708143
1742324451605769000,29.28176904296875,0.3300876944124698,-0.10662088433206081,0.0968394950300455
1742324451615754000,29.29175390625,0.5479056849509477,-0.3023191052600741,0.15182050075680018
1742324451625738800,29.30173876953125,0.6382078871667385,-0.5367693739086389,0.2218301487892866
1742324451635722800,29.31172265625,0.6858510973513126,-0.7220932080775498,0.2951137039259076
1742324451645707800,29.321707763671874,0.5833844100892543,-0.7934110160991549,0.46253860104978084
1742324451655693000,29.331693115234376,0.2563292152404785,-0.8333268469020724,0.6015323534592986
1742324451665676800,29.3416767578125,0.024283377385139464,-0.8109609935760498,0.6490884698823094
1742324451675662000,29.351662109375,0.003109656453132629,-0.7157137361735105,0.6161427703529596
1742324451685647000,29.361647216796875,0.25688977173268795,-0.6499462557554244,0.4526458603277802
1742324451695631000,29.371631103515625,0.6748509799093008,-0.6675660835981369,0.2912128970950842
1742324451705616000,29.381615966796875,1.113699493291974,-0.751599288547039,0.09670388595163822
1742324451715601000,29.391600830078126,1.4924083030104636,-0.8859709341138601,-0.013622574900090693
1742324451725585000,29.4015849609375,1.8211638720363377,-0.8172153777956962,-0.03394523196071386
1742324451735570000,29.41156982421875,1.7909996199190616,-0.601598696693778,-0.005747603741288185
1742324451745555000,29.421554931640625,1.395607970947027,-0.3799339675992727,0.09583937807679176
1742324451755539000,29.4315390625,0.9370306747436523,-0.18666852677613496,0.19579992773681879
1742324451765524000,29.44152392578125,0.45907121720016,-0.029206220740079877,0.2802820454970002
1742324451775508000,29.451508056640623,0.05255728571116924,0.083652973459661,0.334430984313786
1742324451785493000,29.461492919921874,-0.21821955707669258,0.18002280515134333,0.3767038996368646
1742324451795477800,29.471477783203124,-0.3695855920642614,0.278852012693882,0.39686668996065855
1742324451805461800,29.481461669921874,-0.3156161014676094,0.3317401377946138,0.32336452363729473
1742324451815446800,29.49144677734375,-0.13699322624206542,0.2726157486528158,0.21407792722731828
1742324451825431800,29.501431884765626,0.05570552060902118,0.19580255808532238,0.15867226634770631
1742324451835415800,29.511415771484376,0.14147592461407182,0.17530834385007618,0.07485036606192588
1742324451845401000,29.521401123046875,0.12623919251561164,0.1425254336670041,-0.007736147210001945
1742324451855386000,29.53138623046875,0.044102761098742484,0.10554039561897516,-0.014074410320818423
1742324451865370000,29.5413701171875,-0.027587095105648038,0.07207096447646617,-0.03426175056397915
1742324451875355000,29.55135498046875,-0.08303133442997931,0.040410628582537175,-0.01374123284369707
1742324451885340000,29.56133984375,-0.11147592314779758,-0.02249152553230524,0.010101999558508396
1742324451895324000,29.571323974609374,-0.14054887289702891,-0.05232902991324663,-0.0485746458157897
1742324451905309000,29.581308837890624,-0.12613339405357837,-0.0705313338190317,-0.11129442910104989
1742324451915294000,29.5912939453125,-0.09126841689944266,-0.10229542234838009,-0.15793343067914248
1742324451925278000,29.60127783203125,-0.09543898058235645,-0.0733835083797574,-0.19773791006207464
1742324451935263000,29.611262939453123,-0.06814122381210327,-0.007565174557268619,-0.2187760219156742
1742324451945248000,29.621248046875,-0.03123743430674076,0.04444821353554725,-0.2644561153337359
1742324451955232000,29.63123193359375,0.006270750832557678,0.07516396205574273,-0.29247224950641393
1742324451965216800,29.641216796875,0.037788755646347996,0.08200871338397264,-0.2996966478019953
1742324451975201800,29.651201904296876,0.07345920396447181,0.08839169241935015,-0.2776101959392428
1742324451985185800,29.661185791015626,0.022726795592904088,0.05594722041040659,-0.21202947026491165
1742324451995170800,29.6711708984375,-0.13578501949608326,0.04358429018259048,-0.1108192128047347
1742324452005156000,29.681156005859375,-0.2221872916638851,0.027032091571390627,-0.0028469138637185094
1742324452015140000,29.69114013671875,-0.20118425112366675,0.02982143002897501,0.02983867342472076
1742324452025125000,29.701125,-0.15493921729922294,0.016989128723740577,0.033088615131378174
1742324452035110000,29.71110986328125,-0.045562896779179574,0.020798750139772892,0.04677461065649986
1742324452045094000,29.721093994140624,0.04171031300425529,0.027874972136318683,0.03221504716724157
1742324452055079000,29.731078857421874,0.11458031890392303,0.030405367396771906,0.06765636290460825
1742324452065064000,29.74106396484375,0.11717910322546958,0.038358372227847576,0.10168430471271275
1742324452075048000,29.7510478515625,0.04509586378931999,0.0403898780554533,0.10771686287522315
1742324452085033000,29.761032958984377,-0.019912322694063185,0.050741468460857864,0.11042524505108595
1742324452095018000,29.77101806640625,-0.048990533140301704,0.050317982351779936,0.09298369638472795
1742324452105002000,29.781001953125,-0.03501812188923359,0.0707540366590023,0.05116729265749454
1742324452114987000,29.790987060546875,-0.011225742891430855,0.09424071070849895,-0.000042670097947120666
1742324452124971000,29.800970947265625,-0.02907061166167259,0.07317804893553256,-0.07355038937926292
1742324452134955800,29.810955810546876,-0.04684767589271068,0.10044541056752204,-0.11167758319973944
1742324452144940800,29.82094091796875,-0.019196867901086805,0.07893821989744901,-0.14045651843845844
1742324452154924800,29.8309248046875,-0.03212941471040249,0.043184477210044855,-0.17536825734376907
1742324452164910000,29.84091015625,-0.0127051677942276,0.016699790388345716,-0.17778847022801636
1742324452174895000,29.85089501953125,-0.036974516654014584,-0.016174889731407165,-0.19301848032474517
1742324452184879000,29.860879150390623,-0.013705869269371031,-0.046801790924370285,-0.17072539997398853
